sample_id,Arrival_Time,Creation_Time,x,y,z,User,Model,Device,gt
234912,1424697793399,208977008571036,0.767746,0.9989929,2.2744598,a,lgwatch,lgwatch_1,stairsdown
416360,1424786704121,297887131765119,-0.23121643,0.018981934,-0.03878784,b,lgwatch,lgwatch_1,bike
10891,1424697015268,123977630834147,0.022949219,0.0015258789,0.024719238,a,lgwatch,lgwatch_2,sit
365986,1424783484218,294667229672920,1.4207306,0.904953,-0.827652,d,lgwatch,lgwatch_1,bike
153495,1424782434600,293617611436475,0.5854645,0.25019836,0.28746033,d,lgwatch,lgwatch_1,walk
151638,1424782425446,293608457482573,0.49787903,-0.48893738,-0.5905304,d,lgwatch,lgwatch_1,walk
2273,1424781802276,15504425877000,0.022104237,-0.022104237,-0.07536746,d,gear,gear_1,stand
378644,1424780840463,292023473566688,-0.14291382,0.028930664,-0.06341553,f,lgwatch,lgwatch_1,bike
224447,1424697741711,208925320196135,0.9044647,-0.003967285,1.3932648,a,lgwatch,lgwatch_1,stairsup
397556,1424786611177,297794187709898,0.6403656,-0.16900635,0.38098145,b,lgwatch,lgwatch_1,bike
215951,1424694642197,205825806096638,-0.55107117,-0.12615967,-0.5293274,c,lgwatch,lgwatch_1,stairsup
269049,1424697962063,209145672656174,0.8628082,0.6903076,-3.6760101,a,lgwatch,lgwatch_1,stairsup
147795,1424697363362,208546971098556,-0.5887604,-0.21224976,-2.6239166,a,lgwatch,lgwatch_1,walk
166449,1424788010608,299193619274413,0.22914124,-0.08035278,0.1043396,e,lgwatch,lgwatch_1,walk
24375,1424788280116,17029215776000,-0.39095205,0.037550572,0.45060685,e,gear,gear_1,stairsdown
457983,1424789453362,300636373701189,-2.0224457,0.46865845,1.1190491,e,lgwatch,lgwatch_1,bike
19803,1424779066125,290249135363110,-0.046203613,-0.04560852,-0.10331726,f,lgwatch,lgwatch_1,stand
271537,1424785988761,297171772479216,2.0374603,0.49108887,0.618103,b,lgwatch,lgwatch_1,stairsup
331223,1424698269471,209453079809769,0.5316925,-0.10223389,-0.272995,a,lgwatch,lgwatch_1,bike
166868,1424782500522,293683533696862,0.73713684,0.3431244,0.886673,d,lgwatch,lgwatch_1,walk
82319,1424785055292,296238303024104,-0.075668335,-0.07627869,-0.06913757,b,lgwatch,lgwatch_1,sit
26685,1424781080625,208167184061361,0.20809937,0.062164307,-0.20343018,f,lgwatch,lgwatch_2,bike
84132,1424693992375,205175984526142,-0.11314392,0.039398193,0.05065918,c,lgwatch,lgwatch_1,sit
219655,1424697718047,208901655966158,0.58296204,0.7725525,-1.7918549,a,lgwatch,lgwatch_1,stairsdown
440455,1424781146867,292329878525454,-0.24972534,-0.13235474,0.1982727,f,lgwatch,lgwatch_1,bike
205817,1424785664547,296847557696063,-0.37434387,0.8243408,0.38098145,b,lgwatch,lgwatch_1,walk
120225,1424697227376,208410985529065,-0.011978149,-0.00289917,-0.013442993,a,lgwatch,lgwatch_1,sit
40501,1424696833966,208017575590745,-0.0036621094,0.0048217773,0.010360718,a,lgwatch,lgwatch_1,stand
95189,1424787659124,298842135216641,-0.0026397705,-0.013061523,0.0018005371,e,lgwatch,lgwatch_1,sit
171894,1424697482257,208665866382439,0.88630676,-0.050964355,-0.74617004,a,lgwatch,lgwatch_1,walk
21876,1424688100123,25793273693000,-0.96965694,-0.4809669,0.036485307,g,gear,gear_1,stairsup
176600,1424782548500,293731510970945,-0.5691681,0.38798523,-0.4644928,d,lgwatch,lgwatch_1,walk
381182,1424698517129,209700737534072,-0.13694763,0.48416138,-0.04335022,a,lgwatch,lgwatch_1,bike
54571,1424787458715,298641726469471,-0.037887573,0.02218628,-0.015289307,e,lgwatch,lgwatch_1,stand
9781,1424787704498,16870099396000,0.02130529,-0.028229509,-0.068176925,e,gear,gear_1,sit
208671,1424694606303,205789911521839,-0.089645386,0.26904297,-0.8262634,c,lgwatch,lgwatch_1,stairsdown
10815,1424788098086,215118696501295,-0.95588684,0.36045837,1.1147919,e,lgwatch,lgwatch_2,walk
339371,1424698309818,209493426493308,0.40672302,-0.10437012,0.035690308,a,lgwatch,lgwatch_1,bike
230265,1424785785110,296968121260685,1.3442535,0.05316162,-0.8751221,b,lgwatch,lgwatch_1,stairsup
419004,1424781040448,292223459235853,0.18927002,0.1859436,0.26235962,f,lgwatch,lgwatch_1,bike
249193,1424782906416,294089427664629,-1.0679779,-0.061691284,-1.3328705,d,lgwatch,lgwatch_1,stairsup
63025,1424700410807,1230618730000,0.20772657,-0.88044107,-1.3374395,h,gear,gear_1,stairsup
272353,1424780314488,291497499342571,0.31637573,0.50424194,-2.3449097,f,lgwatch,lgwatch_1,stairsup
8346,1424787975861,215055716185133,0.033187866,0.3412323,0.1278534,e,lgwatch,lgwatch_2,walk
70943,1424787539493,298722504342114,0.0027008057,0.016845703,0.011413574,e,lgwatch,lgwatch_1,sit
91898,1424787642886,298825897074148,-0.017593384,-0.00024414063,-0.0046081543,e,lgwatch,lgwatch_1,sit
269386,1424785978143,297161154359772,4.083969,1.3776245,-2.0457764,b,lgwatch,lgwatch_1,stairsup
63627,1424784963038,296146049069871,0.15719604,0.15356445,-0.0390625,b,lgwatch,lgwatch_1,stand
13135,1424697409764,28103546749000,0.1438107,-0.2660498,0.29667616,a,gear,gear_1,walk
300283,1424788672152,299855163650799,-0.42881775,-1.166626,-0.9178467,e,lgwatch,lgwatch_1,stairsdown
323588,1424698231691,209415300119232,-0.43388367,-0.10971069,-0.45991516,a,lgwatch,lgwatch_1,bike
13126,1424779816016,206898969483489,0.073516846,-0.23904419,-0.36044312,f,lgwatch,lgwatch_2,walk
95595,1424787661127,298844138321475,-0.0015716553,-0.0077209473,0.0039367676,e,lgwatch,lgwatch_1,sit
298655,1424783150546,294333557310778,0.16462708,0.21601868,0.24259949,d,lgwatch,lgwatch_1,stairsup
103,1424693595258,120674789040614,0.06956482,-0.0037231445,0.04988098,c,lgwatch,lgwatch_2,stand
382356,1424695463785,206647393975821,0.10475159,-0.30026245,-0.033721924,c,lgwatch,lgwatch_1,bike
59927,1424779264200,290447211658391,0.01361084,-0.06163025,0.024856567,f,lgwatch,lgwatch_1,stand
74584,1424697002199,208185807870868,-0.009002686,-0.005859375,-0.0035247803,a,lgwatch,lgwatch_1,sit
177578,1424788065517,299248528608585,-0.41493225,0.30844116,-0.6999512,e,lgwatch,lgwatch_1,walk
416322,1424789246501,300429512271678,-0.66807556,-0.3132019,-0.4767151,e,lgwatch,lgwatch_1,bike
77981,1424779353302,290536312593478,-0.105270386,-0.0053100586,-0.011703491,f,lgwatch,lgwatch_1,sit
10192,1424780261879,14877855905000,0.036485307,-0.19414444,0.20453078,f,gear,gear_1,stairsup
91252,1424785099372,296282383008494,-0.0041046143,-0.0036468506,-0.00077819824,b,lgwatch,lgwatch_1,sit
264389,1424785953478,297136489178514,-0.15751648,-0.28115845,0.6512146,b,lgwatch,lgwatch_1,stairsdown
79296,1424697025452,208209060796254,-0.016479492,-0.0015869141,-0.0013885498,a,lgwatch,lgwatch_1,sit
354470,1424695325691,206509299918320,0.26176453,0.12911987,0.20553589,c,lgwatch,lgwatch_1,bike
8428,1424687594987,114674991731763,-0.64012146,0.7712555,0.48890686,g,lgwatch,lgwatch_2,walk
337763,1424695243124,206426733151986,-0.5532074,0.27438354,-0.24414063,c,lgwatch,lgwatch_1,bike
15059,1424780321753,14927440327000,1.3582122,-0.5238438,-0.4261058,f,gear,gear_1,stairsdown
147920,1424782407119,293590130754612,-0.2893219,-0.33085632,-1.1374054,d,lgwatch,lgwatch_1,walk
321295,1424788776067,299959077610274,1.9178314,-0.89852905,0.5305176,e,lgwatch,lgwatch_1,stairsdown
301516,1424783164678,294347690223191,1.0415497,-0.27851868,1.5029755,d,lgwatch,lgwatch_1,stairsup
1348,1424780101418,14785109137000,0.92518216,0.43675843,-0.19707392,f,gear,gear_1,stairsdown
178133,1424782556058,293739069102097,-0.9835968,-1.2750702,1.0191193,d,lgwatch,lgwatch_1,walk
445200,1424789389857,300572868894822,-0.33802795,-0.08035278,0.5112915,e,lgwatch,lgwatch_1,bike
24235,1424698257329,125344042046437,-1.2190552,-0.0045776367,0.4300995,a,lgwatch,lgwatch_2,bike
302382,1424788682536,299865546851421,1.5568085,1.0539856,0.78686523,e,lgwatch,lgwatch_1,stairsdown
100153,1424694071363,205254972446583,0.051345825,0.55529785,0.038909912,c,lgwatch,lgwatch_1,sit
229594,1424785781801,296964812727970,-2.2606354,-0.4595337,1.0133057,b,lgwatch,lgwatch_1,stairsup
161017,1424782471680,293654691536450,-1.3916168,-0.24967957,-2.2311554,d,lgwatch,lgwatch_1,walk
183810,1424697541070,208724678831565,-0.104904175,0.15197754,0.76734924,a,lgwatch,lgwatch_1,walk
377719,1424695440802,206624411277404,-0.71769714,0.5232544,-0.284729,c,lgwatch,lgwatch_1,bike
310626,1424786181800,297364811994644,-1.0504608,-0.5652771,0.63946533,b,lgwatch,lgwatch_1,stairsup
108381,1424787724209,298907220438152,0.017654419,-0.006652832,0.0007324219,e,lgwatch,lgwatch_1,sit
3692,1424783491246,1088513957000,-0.14141385,0.013582122,0.1635181,d,gear,gear_2,bike
153275,1424779724803,290907814124615,0.8814087,-0.004180908,-1.7147217,f,lgwatch,lgwatch_1,walk
359574,1424698409940,209593549378608,0.24650574,0.21713257,0.12754822,a,lgwatch,lgwatch_1,bike
88105,1424779403256,290586267818116,0.00047302246,0.056640625,0.0021820068,f,lgwatch,lgwatch_1,sit
67699,1424784983137,296166147839289,-0.048950195,-0.08035278,-0.1020813,b,lgwatch,lgwatch_1,sit
29132,1424695448505,122535234100391,0.5886688,0.055023193,-0.49165344,c,lgwatch,lgwatch_2,bike
194729,1424788150141,299333154858459,-0.77275085,-0.05899048,-0.1616211,e,lgwatch,lgwatch_1,walk
102437,1424787694884,298877895631623,0.008041382,0.002960205,-0.0014038086,e,lgwatch,lgwatch_1,sit
86274,1424697059882,208243491594471,-0.00045776367,0.006958008,0.00074768066,a,lgwatch,lgwatch_1,sit
155041,1424694341941,205525549946590,-2.8186798,0.62472534,-1.0900879,c,lgwatch,lgwatch_1,walk
54142,1424779235650,290418661522942,0.05206299,-0.033859253,0.019515991,f,lgwatch,lgwatch_1,stand
208776,1424694606820,205790429130481,-0.7337189,0.41644287,-0.55389404,c,lgwatch,lgwatch_1,stairsdown
442744,1424789377659,300560670390752,-0.23976135,-0.06539917,-0.25668335,e,lgwatch,lgwatch_1,bike
145062,1424779686491,290867272117390,-1.4225159,0.2414856,1.5654602,f,lgwatch,lgwatch_1,walk
268461,1424780295222,291478232929210,0.64749146,0.008636475,-1.1368713,f,lgwatch,lgwatch_1,stairsup
448967,1424789408570,300591581019571,-0.068862915,0.41311646,-0.121032715,e,lgwatch,lgwatch_1,bike
249373,1424782907304,294090315482012,0.4177704,-0.6085663,-2.9553375,d,lgwatch,lgwatch_1,stairsup
46448,1424693806504,204990113662426,0.05882263,-0.09732056,0.039978027,c,lgwatch,lgwatch_1,stand
74630,1424782045646,293228657358135,-0.014755249,0.02949524,-0.008682251,d,lgwatch,lgwatch_1,sit
299047,1424788666038,299849049736162,-2.6868134,-0.6624756,0.7783203,e,lgwatch,lgwatch_1,stairsdown
38605,1424693767815,204951424032656,0.39527893,-0.24578857,0.09017944,c,lgwatch,lgwatch_1,stand
5247,1424693997884,27230609152000,0.03089267,-0.11451593,-0.09560748,c,gear,gear_1,sit
3840,1424693596317,204779926807546,-0.07362366,0.092803955,0.018615723,c,lgwatch,lgwatch_1,stand
89276,1424694017737,205201346587762,0.015029907,0.0030822754,0.0047302246,c,lgwatch,lgwatch_1,sit
32258,1424693736512,204920121149176,0.0064849854,-0.003326416,0.00793457,c,lgwatch,lgwatch_1,stand
20867,1424694798091,27438196878000,1.251952,-0.3603257,-0.12170646,c,gear,gear_1,stairsup
105135,1424782196149,293379160513341,0.05140686,-0.02217102,-0.005203247,d,lgwatch,lgwatch_1,sit
195944,1424779935918,291118929960582,1.1612549,-0.018066406,-1.7211304,f,lgwatch,lgwatch_1,walk
99068,1424785137937,296320948369870,-0.002319336,-0.0007019043,-0.0042266846,b,lgwatch,lgwatch_1,sit
34252,1424783464798,15910672166000,-1.005077,-0.05566007,-0.53076804,d,gear,gear_1,bike
425055,1424789289832,300472843547366,-0.29423523,0.0040283203,0.5465393,e,lgwatch,lgwatch_1,bike
15537,1424785465742,16378955234000,-0.38775626,-0.22743396,-1.4287859,b,gear,gear_1,walk
319276,1424783252435,294435446027022,-0.5050812,0.4008026,-0.2337799,d,lgwatch,lgwatch_1,bike
23317,1424788269591,17018691281000,-1.0863035,-0.116912775,-1.098554,e,gear,gear_1,stairsup
28166,1424779107424,290290435708618,0.059539795,-0.0370636,0.012039185,f,lgwatch,lgwatch_1,stand
110513,1424697179470,208363079261467,-0.04081726,-0.0050354004,0.0068511963,a,lgwatch,lgwatch_1,sit
3299,1424784665170,295848181429989,-0.08099365,-0.005584717,-0.028381348,b,lgwatch,lgwatch_1,stand
426252,1424786753027,297936038369146,-0.09983826,-0.005584717,-0.14880371,b,lgwatch,lgwatch_1,bike
105468,1424697154581,208338190246961,-0.0066375732,-0.0061035156,-0.0059661865,a,lgwatch,lgwatch_1,sit
256396,1424785914028,297097038741354,-0.34230042,-0.56954956,0.4119568,b,lgwatch,lgwatch_1,stairsdown
63407,1424779281377,290464387582584,-0.08465576,-0.00074768066,-0.022140503,f,lgwatch,lgwatch_1,stand
97453,1424782158257,293341268579870,0.018295288,0.0002593994,-0.0116119385,d,lgwatch,lgwatch_1,sit
185361,1424782591692,293774703002170,0.31629944,0.30039978,0.82151794,d,lgwatch,lgwatch_1,walk
111222,1424694125937,205309546210112,0.15815735,0.25836182,0.06668091,c,lgwatch,lgwatch_1,sit
184797,1424788101142,299284142836603,-0.347641,-0.4039917,0.14172363,e,lgwatch,lgwatch_1,walk
99907,1424782170363,293353374113079,-0.0116119385,0.017349243,0.014022827,d,lgwatch,lgwatch_1,sit
23666,1424695383174,122429487737362,0.26930237,0.0005493164,-0.07081604,c,lgwatch,lgwatch_2,bike
399656,1424789163872,300346883180609,-1.4125519,-0.1796875,1.1040955,e,lgwatch,lgwatch_1,bike
108944,1424787726987,298909997873454,0.028335571,0.0093688965,-0.018493652,e,lgwatch,lgwatch_1,sit
36589,1424784829563,296012574285798,0.029022217,0.038208008,0.00579834,b,lgwatch,lgwatch_1,stand
97475,1424697115146,208298754590999,-0.00793457,0.0005493164,-0.0045928955,a,lgwatch,lgwatch_1,sit
301542,1424788678380,299861391495037,0.5207367,0.48788452,-1.3151855,e,lgwatch,lgwatch_1,stairsdown
2853,1424687294596,114093930363276,-0.03236389,0.038528442,0.017868042,g,lgwatch,lgwatch_2,sit
367510,1424695390228,206573837695162,0.044937134,-0.25860596,0.7310486,c,lgwatch,lgwatch_1,bike
157203,1424782452879,293635889719596,0.42738342,-0.21336365,0.3280487,d,lgwatch,lgwatch_1,walk
9247,1424787976722,215060200041334,-1.2560272,-0.04862976,0.2058258,e,lgwatch,lgwatch_2,walk
190950,1424697576314,208759924674889,-0.9604645,0.526886,1.5054169,a,lgwatch,lgwatch_1,walk
410471,1424789217479,300400490682869,-0.04750061,-0.011993408,-0.0046081543,e,lgwatch,lgwatch_1,bike
438380,1424786812984,297995994822448,-0.15431213,-0.65393066,-0.37417603,b,lgwatch,lgwatch_1,bike
109732,1424697175619,208359227429173,0.119400024,0.09963989,0.0015106201,a,lgwatch,lgwatch_1,sit
327829,1424786266767,297449777738958,-0.0816803,-0.4317627,0.6715088,b,lgwatch,lgwatch_1,stairsdown
203545,1424779973570,291156580682804,0.09420776,-0.030883789,0.21963501,f,lgwatch,lgwatch_1,walk
19349,1424788491156,215574130343453,-2.2846222,0.375412,-0.3282318,e,lgwatch,lgwatch_2,stairsdown
2342,1424781802958,15505109372000,0.05486112,-0.042876896,-0.05539375,d,gear,gear_1,stand
339086,1424783350513,294533525062069,0.71684265,1.5511627,-2.4746857,d,lgwatch,lgwatch_1,bike
22760,1424693689664,204873272785516,-0.7508087,0.3406067,-0.05508423,c,lgwatch,lgwatch_1,stand
143393,1424782384804,293567814575987,0.88560486,0.2032013,1.2252655,d,lgwatch,lgwatch_1,walk
83214,1424697044785,208228393441101,0.011291504,-0.0015869141,-0.006729126,a,lgwatch,lgwatch_1,sit
179012,1424788072592,299255603298886,-0.35939026,0.30096436,0.07977295,e,lgwatch,lgwatch_1,walk
215307,1424780031848,291214858509877,0.098480225,-0.7240906,2.5684204,f,lgwatch,lgwatch_1,stairsup
275600,1424783036705,294219716275270,2.3852386,-0.30628967,-0.35661316,d,lgwatch,lgwatch_1,stairsdown
9339,1424787235448,298418459344722,-0.044296265,-0.015197754,0.0018005371,e,lgwatch,lgwatch_1,stand
265291,1424785957928,297140941510057,2.442276,1.316742,-0.4916687,b,lgwatch,lgwatch_1,stairsup
102641,1424779474992,290658002719682,-0.007003784,3.0517578e-05,4.5776367e-05,f,lgwatch,lgwatch_1,sit
255655,1424782938285,294121297649569,3.3668365,-0.88520813,-1.9662628,d,lgwatch,lgwatch_1,stairsdown
360018,1424783454513,294637525024387,1.2167206,0.44352722,-0.81269836,d,lgwatch,lgwatch_1,bike
22178,1424788258260,17007360770000,1.2756542,0.94515586,-1.3760554,e,gear,gear_1,stairsup
22681,1424698256383,125336288903471,-0.11569214,-0.20965576,-0.25990295,a,lgwatch,lgwatch_2,bike
122874,1424697240442,208424050838833,-0.017318726,0.005645752,0.0079193115,a,lgwatch,lgwatch_1,sit
48556,1424787429034,298612045238754,-0.08274841,-0.109191895,0.06695557,e,lgwatch,lgwatch_1,stand
345435,1424698339856,209523465508059,-0.26618958,-0.16098022,-1.0281525,a,lgwatch,lgwatch_1,bike
60025,1424696930344,208113953447061,-0.029296875,0.003753662,0.0039520264,a,lgwatch,lgwatch_1,stand
191801,1424779915401,291098412445016,-0.01260376,0.35043335,-0.8324585,f,lgwatch,lgwatch_1,walk
52588,1424787448931,298631942303106,-0.021865845,-0.0013122559,0.0071411133,e,lgwatch,lgwatch_1,stand
251327,1424788429964,299612975576842,-0.90626526,-0.055786133,-1.2959595,e,lgwatch,lgwatch_1,stairsup
153169,1424697389869,208573478727659,-0.8835602,-0.17166138,-0.2591095,a,lgwatch,lgwatch_1,walk
44055,1424787406823,298589834461134,-0.004776001,-0.032287598,-0.0056762695,e,lgwatch,lgwatch_1,stand
251526,1424788430949,299613960104430,-0.4811554,-1.0427246,-2.2487183,e,lgwatch,lgwatch_1,stairsup
15424,1424787265494,298448505711146,0.025131226,-0.015197754,0.0082092285,e,lgwatch,lgwatch_1,stand
205765,1424782692289,293875300243599,0.85676575,-0.27745056,0.94007874,d,lgwatch,lgwatch_1,stairsup
420547,1424781048101,292231112373060,0.2928772,-0.3534546,1.1360779,f,lgwatch,lgwatch_1,bike
430086,1424781095416,292278426939373,0.8333435,-0.3812256,0.19506836,f,lgwatch,lgwatch_1,bike
110397,1424694121870,205305479040923,0.13679504,-0.53845215,-0.023040771,c,lgwatch,lgwatch_1,sit
34113,1424695247964,27596935086000,-0.92944324,0.29348037,-0.588026,c,gear,gear_1,bike
35848,1424688892943,25986195176000,0.28176245,0.3853594,-0.2314287,g,gear,gear_1,bike
6525,1424699848781,668593182000,-0.6021407,0.21331921,0.68389976,h,gear,gear_1,walk
337078,1424695239741,206423350400521,0.02357483,0.4324646,-0.40756226,c,lgwatch,lgwatch_1,bike
351139,1424695309217,206492826588196,-0.09712219,-0.25219727,0.35827637,c,lgwatch,lgwatch_1,bike
20805,1424780421664,14987380366000,-0.53289855,-0.36645097,-0.9853696,f,gear,gear_1,stairsup
32015,1424787347405,298530415995798,-0.007980347,-0.015197754,0.01889038,e,lgwatch,lgwatch_1,stand
173647,1424785505889,296688900045710,1.3164825,0.4942932,-0.75549316,b,lgwatch,lgwatch_1,walk
298743,1424698108834,209292445243463,-0.29823303,-0.32974243,-0.85832214,a,lgwatch,lgwatch_1,stairsdown
81780,1424700597369,1417181587000,-1.8839202,0.16405073,-0.2657835,h,gear,gear_1,stairsup
259125,1424785927497,297110508064040,0.90953064,0.5284729,0.9598999,b,lgwatch,lgwatch_1,stairsdown
366141,1424695383450,206567059376506,-0.35881042,-0.184906,0.42556763,c,lgwatch,lgwatch_1,bike
383632,1424695470111,206653720105629,-0.7080841,0.25408936,-0.35308838,c,lgwatch,lgwatch_1,bike
439644,1424781142843,292325853409488,0.033325195,0.20089722,0.06903076,f,lgwatch,lgwatch_1,bike
82837,1424785057848,296240859084895,0.0023040771,0.003829956,-0.0018463135,b,lgwatch,lgwatch_1,sit
265324,1424697943654,209127263730672,-1.6184235,0.05050659,0.7310333,a,lgwatch,lgwatch_1,stairsup
26516,1424695435465,122522193645962,0.08131409,-0.044311523,-0.42115784,c,lgwatch,lgwatch_2,bike
24248,1424779088076,290271086970351,-0.30575562,0.014205933,0.01524353,f,lgwatch,lgwatch_1,stand
122025,1424694179196,205362805097915,0.114364624,-0.13363647,-0.18432617,c,lgwatch,lgwatch_1,sit
64954,1424781997885,293180895739062,-0.0019378662,0.010269165,-0.0012054443,d,lgwatch,lgwatch_1,sit
25304,1424778384999,205466971119280,-0.22879028,-0.40841675,0.1264801,i,lgwatch,lgwatch_2,bike
10640,1424782482012,209568569985313,-0.39360046,0.4355011,-0.040802002,d,lgwatch,lgwatch_2,walk
83322,1424787600570,298783580845479,0.0069732666,0.014709473,-0.0056762695,e,lgwatch,lgwatch_1,sit
299594,1424783155184,294338195707995,-1.2848053,0.6881256,-0.522171,d,lgwatch,lgwatch_1,stairsup
52827,1424696894815,208078423916780,0.07537842,0.04220581,-0.00032043457,a,lgwatch,lgwatch_1,stand
22013,1424782836863,15768681651000,-0.90946954,0.08468852,0.9238506,d,gear,gear_1,stairsdown
95835,1424694050076,205233685008810,0.19447327,0.008422852,-0.026245117,c,lgwatch,lgwatch_1,sit
36407,1424693756974,204940583067698,-0.02128601,0.07571411,-0.3605652,c,lgwatch,lgwatch_1,stand
262112,1424697927783,209111391701603,-2.151413,-0.73028564,3.5444489,a,lgwatch,lgwatch_1,stairsdown
315200,1424788745926,299928937839044,2.0769806,-0.08248901,3.7102966,e,lgwatch,lgwatch_1,stairsup
135929,1424782348005,293531016088565,-0.67063904,-0.18772888,-0.8169708,d,lgwatch,lgwatch_1,walk
255275,1424788449496,299632507166715,-0.672348,-0.5716858,-1.2340088,e,lgwatch,lgwatch_1,stairsup
273338,1424780319365,291502376009262,-0.644928,-0.9441223,-0.24713135,f,lgwatch,lgwatch_1,stairsdown
28234,1424786143784,16522378897000,0.804541,-1.5243934,1.1294466,b,gear,gear_1,stairsdown
81488,1424787591521,298774532261124,-0.009048462,-0.015197754,0.0018005371,e,lgwatch,lgwatch_1,sit
86608,1424779395870,290578881094011,-0.0048675537,0.008575439,0.0011138916,f,lgwatch,lgwatch_1,sit
9158,1424779013543,290196554113413,-0.0066833496,0.0013885498,-0.003982544,f,lgwatch,lgwatch_1,stand
148522,1424694309804,205493413495065,0.2596283,0.110961914,-1.1755371,c,lgwatch,lgwatch_1,walk
40744,1424696835166,208018775267258,-0.029296875,-0.050720215,-0.094314575,a,lgwatch,lgwatch_1,stand
25976,1424695034788,27503631494000,-0.63250077,0.07084008,-0.98137486,c,gear,gear_1,stairsup
275983,1424694938261,206121870235802,-0.31715393,0.22738647,-0.023040771,c,lgwatch,lgwatch_1,stairsup
36696,1424779149538,290332549328095,0.048858643,0.014205933,-0.06059265,f,lgwatch,lgwatch_1,stand
191508,1424788134246,299317258199945,-1.0771637,0.065979004,-0.50234985,e,lgwatch,lgwatch_1,walk
379861,1424780846485,292029496058143,-0.09164429,0.1720581,-0.13604736,f,lgwatch,lgwatch_1,bike
315503,1424788747425,299930436160578,0.89030457,0.99417114,0.14172363,e,lgwatch,lgwatch_1,stairsup
278955,1424788566644,299749654954015,1.6048737,1.2377014,-0.08685303,e,lgwatch,lgwatch_1,stairsdown
372821,1424695416532,206600141574470,-0.3855133,0.40042114,-0.3541565,c,lgwatch,lgwatch_1,bike
32389,1424698502127,28367377163000,-0.03781689,0.22264028,-0.27696875,a,gear,gear_1,bike
351839,1424783413842,294596853385567,0.5608978,0.113479614,-0.13658142,d,lgwatch,lgwatch_1,bike
402647,1424780959346,292142356777514,-0.13757324,-0.20285034,0.05834961,f,lgwatch,lgwatch_1,bike
24456,1424693698029,204881638202996,-0.25520325,0.1237793,0.041046143,c,lgwatch,lgwatch_1,stand
210018,1424782713259,293896269972346,0.7424774,-0.013626099,-0.5755768,d,lgwatch,lgwatch_1,stairsup
256598,1424694842634,206026244158450,-0.27549744,0.4111023,-0.07324219,c,lgwatch,lgwatch_1,stairsdown
268858,1424697961118,209144728747482,0.89164734,0.3816223,-3.7347565,a,lgwatch,lgwatch_1,stairsup
146863,1424694301626,205485235977192,1.6417694,1.7216797,0.039978027,c,lgwatch,lgwatch_1,walk
13991,1424779037417,290220428605937,0.283844,-0.044540405,-0.29771423,f,lgwatch,lgwatch_1,stand
214364,1424697691920,208875529059665,0.52207947,-0.09902954,-0.9597931,a,lgwatch,lgwatch_1,stairsdown
359391,1424783451393,294634405944798,-1.0946808,0.08250427,1.452774,d,lgwatch,lgwatch_1,bike
41730,1424781883200,293066210901874,0.004470825,0.00065612793,-0.032180786,d,lgwatch,lgwatch_1,stand
68216,1424782013988,293196999032681,0.00340271,0.010269165,-0.0001373291,d,lgwatch,lgwatch_1,sit
49083,1424789434220,17303730326000,-0.2545982,-0.62078285,-0.12756541,e,gear,gear_1,bike
43847,1424779184836,290367847793379,-0.22244263,-0.01676941,-0.19517517,f,lgwatch,lgwatch_1,stand
28456,1424688755010,115839517353564,0.5903473,-0.28938293,0.23469543,g,lgwatch,lgwatch_2,bike
104162,1424787703395,298886405575261,0.004837036,-0.00024414063,0.0018005371,e,lgwatch,lgwatch_1,sit
376655,1424786507919,297690930911976,-0.8678131,0.4163208,0.123565674,b,lgwatch,lgwatch_1,bike
185476,1424788104480,299287492812189,-0.9949188,-0.07180786,-0.46817017,e,lgwatch,lgwatch_1,walk
123738,1424779579076,290762087469155,0.032546997,-0.027755737,0.012893677,f,lgwatch,lgwatch_1,sit
365137,1424698437526,209621134940645,0.13328552,0.19042969,-0.18647766,a,lgwatch,lgwatch_1,bike
344687,1424695277327,206460936381196,-0.09498596,0.24234009,-0.033721924,c,lgwatch,lgwatch_1,bike
22691,1424788576465,215656035129603,0.90263367,-0.1703949,1.0998383,e,lgwatch,lgwatch_2,stairsdown
355480,1424695330687,206514296587944,-1.0242462,0.46450806,-0.3189087,c,lgwatch,lgwatch_1,bike
152255,1424785400362,296583373113513,-0.9212189,-0.25231934,2.8942566,b,lgwatch,lgwatch_1,walk
19319,1424693672689,204856298320160,-0.5104828,0.22418213,0.011138916,c,lgwatch,lgwatch_1,stand
331310,1424783311972,294494983648110,0.39533997,-0.1257782,0.33232117,d,lgwatch,lgwatch_1,bike
261133,1424785937407,297120418698141,0.84651184,0.15463257,0.33932495,b,lgwatch,lgwatch_1,stairsdown
361987,1424695362885,206546494631150,-0.27442932,0.43673706,-0.3189087,c,lgwatch,lgwatch_1,bike
121195,1424694175105,205358713567209,0.5619049,-0.062072754,-0.12664795,c,lgwatch,lgwatch_1,sit
16561,1424780360431,14943773393000,-1.6847157,0.21544974,-3.685815,f,gear,gear_1,stairsdown
7794,1424777720446,288703095828519,0.1401062,-0.09005737,-0.2351532,i,lgwatch,lgwatch_1,stairsup
304686,1424788693931,299876942557350,0.3669281,-0.21173096,-1.2810059,e,lgwatch,lgwatch_1,stairsdown
27099,1424698335603,125417211632618,0.48672485,-0.06225586,0.003921509,a,lgwatch,lgwatch_2,bike
16961,1424781760771,292943782434616,0.038650513,-0.063430786,0.0019989014,d,lgwatch,lgwatch_1,stand
